20;23547.2;4.62963e-06
21;23303.1;4.62963e-06
22;23223.1;4.62963e-06
23;23370.9;4.62963e-06
24;23306.8;4.62963e-06
25;23183.7;4.24383e-06
26;23131.3;5.01543e-06
27;23180;5.40124e-06
28;23255.3;5.40124e-06
29;23313.8;5.01543e-06
30;23405.2;5.01543e-06
31;23375.7;3.85802e-06
32;23398.2;3.85802e-06
33;23571.2;3.85802e-06
34;23622.8;3.85802e-06
35;23824.2;4.24383e-06
36;23846;4.24383e-06
37;23805.3;4.24383e-06
38;23791;3.85802e-06
39;23749.6;3.08642e-06
40;23523.3;3.08642e-06
41;23438.6;3.08642e-06
42;23388.4;3.08642e-06
43;23228.8;3.08642e-06
44;23176.9;3.08642e-06
45;23202.8;3.08642e-06
46;23300.7;2.31481e-06
47;23279.5;1.54321e-06
48;23201.8;1.54321e-06
49;23161.3;1.54321e-06
50;23091.4;1.15741e-06
51;23063.1;1.15741e-06
52;23041.6;1.15741e-06
53;22878.3;7.71605e-07
54;22838.9;7.71605e-07
55;22568.8;3.85802e-07
56;22479.5;0
57;22508.2;0
58;22497.3;0
59;22511.4;0
60;22479.7;0
61;22479.9;0
62;22393.2;0
63;22323.2;0
64;22191;0
65;22165.2;0
66;22045.4;0
67;21999.6;0
68;21947.2;0
69;21883.1;0
70;21792.2;0
71;21761.1;0
72;21762.8;0
73;21740.7;0
74;21701.5;0
75;21725.6;0
76;21794.9;0
77;21765.6;0
78;21721;0
79;21694.8;0
80;21739;0
81;21774.4;0
82;21839.9;3.85802e-07
83;21984.1;3.85802e-07
84;22054.8;3.85802e-07
85;21999.4;3.85802e-07
86;22044.1;3.85802e-07
87;22080.4;3.85802e-07
88;22142.6;3.85802e-07
89;22174.1;3.85802e-07
90;22218.2;3.85802e-07
91;22255.8;3.85802e-07
92;22207.3;3.85802e-07
93;22174.3;3.85802e-07
94;22147.5;3.85802e-07
95;22162.2;3.85802e-07
96;22142.8;3.85802e-07
97;22141.2;3.85802e-07
98;22154.5;3.85802e-07
99;22146.1;3.85802e-07
100;22139.9;3.85802e-07
101;22105.1;3.85802e-07
102;22048.3;0
103;21916.4;0
104;21851.7;0
105;21874.6;0
106;21877.3;0
107;21998.3;0
108;21950.8;0
109;21939.7;0
110;21921.1;0
111;21874.1;3.125e-05
112;21918.2;3.125e-05
113;21952.2;3.125e-05
114;21913;3.125e-05
115;21856.9;3.125e-05
116;21793.5;3.125e-05
117;21796.2;3.16358e-05
118;21819.7;3.16358e-05
119;21822.8;3.16358e-05
120;21829.4;3.16358e-05
121;21919.4;3.16358e-05
122;22045.8;3.16358e-05
123;22060;3.16358e-05
124;22066.4;3.16358e-05
125;22053.1;3.16358e-05
126;22002.3;3.16358e-05
127;21860.3;3.16358e-05
128;21860.6;3.16358e-05
129;21883.7;3.16358e-05
130;21888.6;3.16358e-05
131;21935.2;3.85802e-07
132;21913.1;3.85802e-07
133;21900.9;3.85802e-07
134;22131.8;3.85802e-07
135;22328.7;3.85802e-07
136;22375.1;3.85802e-07
137;22376.5;0
138;22347.6;0
139;22385.1;0
140;22405.9;3.85802e-07
141;22310.4;3.85802e-07
142;22250.8;3.85802e-07
143;22263.4;3.85802e-07
144;22300.7;3.85802e-07
145;22283.8;3.85802e-07
146;22334.7;3.85802e-07
147;22354.2;3.85802e-07
148;22430.7;3.85802e-07
149;22467.5;3.85802e-07
150;22462.9;3.85802e-07
151;22473.2;3.85802e-07
152;22477.2;3.85802e-07
153;22589.4;3.85802e-07
154;22441.1;3.85802e-07
155;22487;3.85802e-07
156;22562.6;3.85802e-07
157;22596.2;3.85802e-07
158;22629.9;3.85802e-07
159;22553.7;3.85802e-07
160;22495.3;3.08642e-05
161;22566.2;3.08642e-05
162;22564.5;3.08642e-05
163;22536.2;3.08642e-05
164;22514.8;3.08642e-05
165;22575.1;3.08642e-05
166;22575.3;3.08642e-05
167;22582.7;3.08642e-05
168;22637.2;3.08642e-05
169;22731.6;3.08642e-05
170;22792.7;3.125e-05
171;22841.5;3.125e-05
172;22939.8;3.125e-05
173;23066;3.125e-05
174;23270.8;3.125e-05
175;23244.3;3.125e-05
176;23391.1;3.125e-05
177;23411.5;3.125e-05
178;23553.6;3.125e-05
179;23646.8;3.125e-05
180;23736.6;3.85802e-07
181;23710.8;3.85802e-07
182;23890.6;3.85802e-07
183;23951;3.85802e-07
184;23975.3;3.85802e-07
185;24126.2;3.85802e-07
186;24302.9;3.85802e-07
187;24444.2;3.85802e-07
188;24263.7;3.85802e-07
189;24018.9;7.71605e-07
190;24002.8;3.85802e-07
191;23752.6;3.85802e-07
192;23461.9;3.85802e-07
193;23444.9;7.71605e-07
194;22939.5;7.71605e-07
195;23191;7.71605e-07
196;23027.4;1.54321e-06
197;22656.5;1.54321e-06
198;22244.4;1.92901e-06
199;21905.2;1.92901e-06
200;21536.9;1.92901e-06
201;21175.7;1.92901e-06
202;20651.7;1.92901e-06
203;20312.7;1.92901e-06
204;19942.2;1.92901e-06
